Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR27845760,2024-02-02 14:37:31,2024-02-02 14:31:10,402033,116996612,372779,291,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845760/SRR27845760.lite.1,SRX23508995,DENV1/Viet_Nam/2013-10-11/Yale-DN01489,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359844,SAMN39748867,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-11/Yale-DN01489,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,1416DBC52A76C17ACC8429C19E268D02,230B21172D5AAD891F8CF49604374840
SRR27845933,2024-02-02 14:37:28,2024-02-02 14:31:47,1763700,509616997,1611247,288,91,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845933/SRR27845933.lite.1,SRX23508822,DENV1/Viet_Nam/2013-10-11/Yale-DN01797,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359671,SAMN39748996,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-11/Yale-DN01797,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,EFDAFBEC62A5FC3F771D0A9E18C465FE,C09F9BD53E9C736DC50C47D4F24A1A8C
SRR27846105,2024-02-02 14:37:34,2024-02-02 14:31:58,2435305,699193571,2195116,287,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846105/SRR27846105.lite.1,SRX23509244,DENV1/Viet_Nam/2013-10-11/Yale-DN01874,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360092,SAMN39749066,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-11/Yale-DN01874,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,0ED09B98D6C4B6159B0B12ADB6D5E5F4,EC5565CC873E65F79FC186CCCF63AFD1
SRR27846226,2024-02-02 14:37:32,2024-02-02 14:33:22,783250,225523483,710283,287,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846226/SRR27846226.lite.1,SRX23509123,DENV1/Viet_Nam/2013-10-17/Yale-DN01934,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359972,SAMN39749108,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-17/Yale-DN01934,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,6E61AF6D99C606EC4251E5F2F9943746,5397E99123ED82F579483E8F333A196A
SRR27845758,2024-02-02 14:37:31,2024-02-02 14:31:18,1923197,556899627,1764880,289,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845758/SRR27845758.lite.1,SRX23508997,DENV1/Viet_Nam/2013-10-21/Yale-DN01491,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359846,SAMN39748868,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-21/Yale-DN01491,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,4089B8BD620091EA126E5F1A5C67D4CD,3245FB9064C128E8033AE38B35995498
SRR27846240,2024-02-02 14:37:32,2024-02-02 14:34:01,1840433,532442610,1685677,289,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846240/SRR27846240.lite.1,SRX23509109,DENV1/Viet_Nam/2013-10-21/Yale-DN01826,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359958,SAMN39749020,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-10-21/Yale-DN01826,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,EED79DF43E82F8342EDB03E0FFD051F6,19A41B450F0950F24617C5DCAAC84D7E
SRR27846137,2024-02-02 14:37:34,2024-02-02 14:31:11,111586,32699805,104969,293,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846137/SRR27846137.lite.1,SRX23509212,DENV1/Viet_Nam/2013-11-01/Yale-DN01179,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360060,SAMN39748777,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-01/Yale-DN01179,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,04B1B3B008016E1A3F9C0B05EF1AAD04,E1796A19556EE8C3DB231549BB353467
SRR27845741,2024-02-02 14:37:31,2024-02-02 14:30:58,503321,146262979,465308,290,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845741/SRR27845741.lite.1,SRX23509014,DENV1/Viet_Nam/2013-11-07/Yale-DN01530,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359863,SAMN39748884,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-07/Yale-DN01530,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,630EC1E781BB3DC8F68C2D66248C45AE,E44944097A16820359ADC5B2F9D95328
SRR27846237,2024-02-02 14:37:32,2024-02-02 14:33:18,1305596,378030765,1197919,289,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846237/SRR27846237.lite.1,SRX23509112,DENV1/Viet_Nam/2013-11-11/Yale-DN01829,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359961,SAMN39749023,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-11/Yale-DN01829,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,3C870A10A72ECDEAD6B951A6D2EE3638,3D786C83911580C8AEA7E9707F7D5D39
SRR27846236,2024-02-02 14:37:32,2024-02-02 14:33:23,811572,234585144,741972,289,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846236/SRR27846236.lite.1,SRX23509113,DENV1/Viet_Nam/2013-11-11/Yale-DN01830,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359962,SAMN39749024,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-11/Yale-DN01830,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,1A4A6273186141148B837DF4D852A675,E457439684D43614BFDE131C574571AA
SRR27846262,2024-02-02 14:37:28,2024-02-02 14:33:55,1761882,516214942,1656760,292,99,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846262/SRR27846262.lite.1,SRX23508827,DENV1/Viet_Nam/2013-11-18/Yale-DN01803-1,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359676,SAMN39749000,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-18/Yale-DN01803-1,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,F7C5B8AE9E9368417DE2EF5757CBBC16,2DF95D5001101F5F2C07D032D0FF36D4
SRR27845900,2024-02-02 14:37:28,2024-02-02 14:31:16,804019,235850222,757903,293,37,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845900/SRR27845900.lite.1,SRX23508855,DENV1/Viet_Nam/2013-11-19/Yale-DN01254,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359704,SAMN39748796,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-19/Yale-DN01254,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,7564E884B0F653D7BDEA7819722472F9,3FB6CC84DFC7B80BDAA1673B0B0E3AD2
SRR27846125,2024-02-02 14:37:34,2024-02-02 14:31:26,578534,169144160,541626,292,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846125/SRR27846125.lite.1,SRX23509224,DENV1/Viet_Nam/2013-11-22/Yale-DN01181,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360071,SAMN39748778,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-11-22/Yale-DN01181,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,7F599235CFE92858E5C0BD98AAC2A1D0,45152E59E9F20D4194E8852646206EA1
SRR27846149,2024-02-02 14:37:34,2024-02-02 14:31:36,2193808,633962930,2004622,288,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846149/SRR27846149.lite.1,SRX23509200,DENV1/Viet_Nam/2013-12-02/Yale-DN01833,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360049,SAMN39749027,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-02/Yale-DN01833,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,6786AF1BA0D0F1B1A2E49CCD587ACCD0,075DA547531F82344FAD870D26810627
SRR27845789,2024-02-02 14:37:30,2024-02-02 14:31:01,350777,102761238,329761,292,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845789/SRR27845789.lite.1,SRX23508966,DENV1/Viet_Nam/2013-12-05/Yale-DN01360,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359815,SAMN39748817,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-05/Yale-DN01360,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,83F2F514450754E43F2AAD4777B509A6,3D42A4EEB09DAC5DF6F63DF71AB6AA2B
SRR27845757,2024-02-02 14:37:31,2024-02-02 14:32:05,2059153,598621682,1905229,290,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845757/SRR27845757.lite.1,SRX23508998,DENV1/Viet_Nam/2013-12-05/Yale-DN01498,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359847,SAMN39748869,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-05/Yale-DN01498,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,EF50C7D319106DC1C86B9C53F2BF2B8F,30A89A40728F26A839E976CB005CB39A
SRR27846259,2024-02-02 14:37:32,2024-02-02 14:34:03,2016353,582884462,1843809,289,102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846259/SRR27846259.lite.1,SRX23509090,DENV1/Viet_Nam/2013-12-05/Yale-DN01808,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359939,SAMN39749003,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-05/Yale-DN01808,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,DB545B4DC5B8313699BEA0197D7928D9,6612FDF90C0F858CA34C4B51F93FD834
SRR27846079,2024-02-02 14:37:35,2024-02-02 14:32:29,2407373,689948143,2161820,286,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846079/SRR27846079.lite.1,SRX23509270,DENV1/Viet_Nam/2013-12-05/Yale-DN01897,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360119,SAMN39749089,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-05/Yale-DN01897,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,A38E88581C2EF8F2D8C237E68B35C34F,8F61F59651BBAA5ABC6ABD768948962B
SRR27845889,2024-02-02 14:37:28,2024-02-02 14:31:08,587600,172077335,551985,292,28,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845889/SRR27845889.lite.1,SRX23508866,DENV1/Viet_Nam/2013-12-09/Yale-DN01255,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359715,SAMN39748797,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-09/Yale-DN01255,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,B77F63C50368DD79B468A12AF77E3CFB,5DB6068BCC8256F7F3385DA75E1B3801
SRR27846114,2024-02-02 14:37:34,2024-02-02 14:31:46,1779900,520880691,1669641,292,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846114/SRR27846114.lite.1,SRX23509235,DENV1/Viet_Nam/2013-12-12/Yale-DN01182,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360084,SAMN39748779,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-12/Yale-DN01182,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,85ED09FC6DBFE0584CCA0C6400C38442,1994803F9DFE8AFD05F41C31AE4D4BE2
SRR27845964,2024-02-02 14:37:27,2024-02-02 14:31:08,1258934,364011019,1151735,289,68,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845964/SRR27845964.lite.1,SRX23508791,DENV1/Viet_Nam/2013-12-19/Yale-DN01661,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359640,SAMN39748943,simple,12637,Dengue virus,DENV1/Viet_Nam/2013-12-19/Yale-DN01661,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,15B65AB2B48A2E1D195E1514E3FE53E4,0A5ABB7218DAF64A47F143D026C7C98C
SRR27845740,2024-02-02 14:37:31,2024-02-02 14:33:01,3671056,1061432152,3358296,289,194,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845740/SRR27845740.lite.1,SRX23509015,DENV1/Viet_Nam/2014-01-10/Yale-DN01532,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359864,SAMN39748885,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-01-10/Yale-DN01532,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,721C1E5E7DB591A44D15AE887B10B5FC,F9DF2CD309249F06294EF78B3E0CED79
SRR27846078,2024-02-02 14:37:35,2024-02-02 14:31:23,1519941,436509139,1370848,287,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846078/SRR27846078.lite.1,SRX23509271,DENV1/Viet_Nam/2014-02-25/Yale-DN01898,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360120,SAMN39749090,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-02-25/Yale-DN01898,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,7EB4CFE9323166A323FD94F23D0D8239,A3DEC11AFD865C4D8F3026BE3C34B239
SRR27845963,2024-02-02 14:37:27,2024-02-02 14:31:18,267468,77129139,243321,288,15,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845963/SRR27845963.lite.1,SRX23508792,DENV1/Viet_Nam/2014-03-13/Yale-DN01664,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359641,SAMN39748944,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-03-13/Yale-DN01664,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,B8E73A377985ECF8030504BDD5F11874,3DB34D073DBCCAE309C137083ACA6C45
SRR27845962,2024-02-02 14:37:27,2024-02-02 14:31:24,2719566,783525863,2469347,288,151,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845962/SRR27845962.lite.1,SRX23508793,DENV1/Viet_Nam/2014-03-26/Yale-DN01665,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359642,SAMN39748945,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-03-26/Yale-DN01665,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,4B02255EEE68336FA22FCCBD5F8EEFB5,562F7F38D068E8AB9311D7171A681050
SRR27846103,2024-02-02 14:37:34,2024-02-02 14:31:37,196815,57640928,184913,292,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846103/SRR27846103.lite.1,SRX23509246,DENV1/Viet_Nam/2014-04-08/Yale-DN01184,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360096,SAMN39748780,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-04-08/Yale-DN01184,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,73A64433933B6B0E0DBCF773D108ADF8,AD718BC68423F1ACC35A937E30348B38
SRR27846092,2024-02-02 14:37:35,2024-02-02 14:31:33,1509370,443266540,1426170,293,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846092/SRR27846092.lite.1,SRX23509257,DENV1/Viet_Nam/2014-05-15/Yale-DN01185,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360107,SAMN39748781,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-05-15/Yale-DN01185,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,60665E4E1A5DB67304942BB2E0A7E03F,A23C6EAD298C090195D795E909533F60
SRR27846099,2024-02-02 14:37:34,2024-02-02 14:32:00,1226176,349872134,1090858,285,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846099/SRR27846099.lite.1,SRX23509250,DENV1/Viet_Nam/2014-06-24/Yale-DN01879,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360100,SAMN39749071,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-06-24/Yale-DN01879,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,E9C24C882521BF9E661B4A4B3F26B301,894F0A4A67CFE7CF683B91CBF433BA6B
SRR27845945,2024-02-02 14:37:28,2024-02-02 14:31:33,1653671,476268043,1500422,288,86,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845945/SRR27845945.lite.1,SRX23508810,DENV1/Viet_Nam/2014-07-08/Yale-DN01766,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359659,SAMN39748985,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-07-08/Yale-DN01766,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,7B5443D3DD427C7A46477A26C95471CF,B6203715432898141E1B7C368D27C044
SRR27846142,2024-02-02 14:37:34,2024-02-02 14:32:15,2048312,592210071,1873609,289,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846142/SRR27846142.lite.1,SRX23509207,DENV1/Viet_Nam/2014-07-18/Yale-DN01840,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360057,SAMN39749033,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-07-18/Yale-DN01840,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,4C1D64FDE7170F4E4CE8E813694DBE54,362E419C3646D8023F9A58FB5B22D05C
SRR27846081,2024-02-02 14:37:35,2024-02-02 14:31:35,2665908,779336821,2495263,292,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846081/SRR27846081.lite.1,SRX23509268,DENV1/Viet_Nam/2014-07-21/Yale-DN01190-1,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360117,SAMN39748782,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-07-21/Yale-DN01190-1,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,2A2EA915AEBC59E58FB7342DB1F6E392,E3F1B47318C0A8EE349B287BF56E34B9
SRR27846070,2024-02-02 14:37:35,2024-02-02 14:31:36,938149,275036534,883285,293,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846070/SRR27846070.lite.1,SRX23509279,DENV1/Viet_Nam/2014-08-04/Yale-DN01191,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360129,SAMN39748783,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-04/Yale-DN01191,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,A108541FE2DC305B89D9221502E1B1CE,7FB3973A8F34555232EF71708EDE617F
SRR27845944,2024-02-02 14:37:28,2024-02-02 14:31:18,1520253,439128536,1387883,288,78,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845944/SRR27845944.lite.1,SRX23508811,DENV1/Viet_Nam/2014-08-12/Yale-DN01769,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359660,SAMN39748986,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-12/Yale-DN01769,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,3A6BF48C6A764DF2A68A79ADDC92C49C,419D5A4B195D6F95E7095797D7DA13A6
SRR27845961,2024-02-02 14:37:27,2024-02-02 14:31:22,165026,47691236,150810,288,9,GCA_000862125.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845961/SRR27845961.lite.1,SRX23508794,DENV1/Viet_Nam/2014-08-14/Yale-DN01668,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359643,SAMN39748946,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-14/Yale-DN01668,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,CDFF578060D72DDC433B1E03FA1E670E,65E1D17F8802676513ABD147801A2CFE
SRR27845736,2024-02-02 14:37:31,2024-02-02 14:31:53,1940529,563757443,1792964,290,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27845/SRR27845736/SRR27845736.lite.1,SRX23509019,DENV1/Viet_Nam/2014-08-18/Yale-DN01538,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20359868,SAMN39748888,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-18/Yale-DN01538,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,24C914D31EA43E16B3A7686B02C2023D,BDE92E2FD70999D7A42CD8C11DDD24BF
SRR27846139,2024-02-02 14:37:34,2024-02-02 14:31:35,485447,139805011,440414,287,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846139/SRR27846139.lite.1,SRX23509210,DENV1/Viet_Nam/2014-08-21/Yale-DN01843,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360058,SAMN39749036,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-21/Yale-DN01843,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,AFDB9F3C308E371D82D9287AB3ECFCD6,FD1E2B44685332FC7D8785A7D23EE734
SRR27846077,2024-02-02 14:37:35,2024-02-02 14:31:26,1704420,489831467,1539497,287,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR027/27846/SRR27846077/SRR27846077.lite.1,SRX23509272,DENV1/Viet_Nam/2014-08-22/Yale-DN01899,AMPLICON,PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP487774,PRJNA1072696,,1072696,SRS20360121,SAMN39749091,simple,12637,Dengue virus,DENV1/Viet_Nam/2014-08-22/Yale-DN01899,,,,,,,no,,,,,YALE UNIVERSITY,SRA1796737,,public,79034FE1945E6F4265518CDD6EA6936D,FFF5075C9153F51D602CD277C270AEE5
